"id","acronym","vox","sum_val","mean_val","min_val","max_val","mean_nz","frac_nz","energy"
730,"PFL",366493,0,0,0,0,0,0,0
735,"PG",61699,1219775,19.7697693641712,0,1082,164.412319719639,0.120245060697904,146671.918912786
737,"PGRNd",15277,0,0,0,0,0,0,0
738,"PGRNl",45444,200,0.00440102103688056,0,147,100,4.40102103688056e-05,0.00880204207376111
739,"PH",45251,3212,0.0709818567545469,0,192,59.4814814814815,0.00119334379350733,3.83302026474553
747,"PIR",740202,329058,0.444551622394968,0,11933,1430.68695652174,0.000310725991013264,102.246873150843
754,"PL1",33240,1778078,53.4921179302046,0,7852,1023.05983889528,0.0522864019253911,92969.3009626955
757,"PL5",63042,2193342,34.7917578757019,0,1215,149.951596362891,0.232019923225786,508899.042447892
758,"PL6a",29663,36544,1.23197249098203,0,759,129.13074204947,0.00954050500623673,348.648214947915
759,"PL6b",1371,0,0,0,0,0,0,0
761,"pm",2127,360,0.169252468265162,0,222,90,0.00188058298072402,0.677009873060649
762,"PMd",8433,0,0,0,0,0,0,0
766,"PMv",12528,0,0,0,0,0,0,0
768,"PO",80140,1399,0.0174569503369104,0,204,69.95,0.000249563264287497,0.349139006738208
770,"POL",13149,292,0.0222070119400715,0,97,29.2,0.000760514107536695,0.222070119400715
771,"POR",23362,0,0,0,0,0,0,0
772,"POST",69144,2723296,39.3858613907208,0,3780,672.086870681145,0.058602337151452,159591.510355201
776,"PP",3932,0,0,0,0,0,0,0
778,"PPN",56987,976,0.0171267131100075,0,209,69.7142857142857,0.000245670065102567,0.239773983540106
779,"PPT",9225,104112,11.2858536585366,0,417,84.6439024390244,0.133333333333333,13881.6
780,"PPY",6058,0,0,0,0,0,0,0
783,"PR",9697,0,0,0,0,0,0,0
784,"PRC",10968,0,0,0,0,0,0,0
785,"PRE",59134,653291,11.0476375689113,0,1120,206.803102247547,0.0534210437311868,34899.4870801908
790,"PRM",312452,0,0,0,0,0,0,0
794,"PRNc",150278,0,0,0,0,0,0,0
795,"PRNr",151264,13242,0.0875423101332769,0,260,59.3811659192825,0.00147424370636768,19.5219351597208
797,"PRP",15398,8689,0.564294064164177,0,473,97.6292134831461,0.00577997142486037,50.2221717106118
799,"PS",6173,0,0,0,0,0,0,0
804,"PST",816,123,0.150735294117647,0,48,24.6,0.00612745098039216,0.753676470588235
805,"PSTN",10628,68742,6.4680090327437,0,406,56.2997542997543,0.114885208882198,7897.43902898005
806,"PSV",70327,282,0.00400983974860296,0,79,40.2857142857143,9.95350292206407e-05,0.0280688782402207
807,"PT",14706,804,0.054671562627499,0,193,57.4285714285714,0.000951992384060928,0.765401876784986
816,"PVa",3191,0,0,0,0,0,0,0
819,"PVH",12076,0,0,0,0,0,0,0
822,"PVHd",8369,0,0,0,0,0,0,0
835,"PVi",12826,0,0,0,0,0,0,0
836,"PVp",8126,0,0,0,0,0,0,0
837,"PVpo",9158,0,0,0,0,0,0,0
839,"PVT",28430,186,0.00654238480478368,0,96,46.5,0.000140696447414703,0.0261695392191347
841,"py",35873,3934,0.109664650294093,0,151,51.7631578947368,0.00211858500822345,8.33451342235107
842,"pyd",4412,0,0,0,0,0,0,0
843,"PYR",79865,0,0,0,0,0,0,0
849,"RCH",9449,0,0,0,0,0,0,0
851,"RE",27167,0,0,0,0,0,0,0
853,"RH",5829,0,0,0,0,0,0,0
856,"RL",3546,3889,1.09672870840384,0,384,82.7446808510638,0.0132543711223914,51.5462492949803
857,"RM",7657,173,0.0225937051064386,0,44,24.7142857142857,0.000914196160376126,0.15815593574507
858,"RN",50443,8657,0.171619451658307,0,250,59.7034482758621,0.00287453164958468,24.8848204904546
859,"RO",2455,0,0,0,0,0,0,0
860,"root",227252,593067,2.60973280763206,0,6859,1217.79671457906,0.00214299544118424,1270.93987731681
861,"RPA",4336,0,0,0,0,0,0,0
862,"RPO",6164,146,0.0236859182349124,0,116,73,0.000324464633354964,0.0473718364698248
863,"RR",8846,26649,3.01254804431381,0,454,79.3125,0.0379832692742482,1012.21614288944
867,"RSPagl1",32392,17129,0.52880340824895,0,426,70.7809917355372,0.00747098048900963,127.970424796246
869,"RSPagl5",46896,15478462,330.059322756738,0,3302,483.022686846622,0.683320539065165,10576750.9977397
870,"RSPagl6a",26287,1304972,49.6432457108076,0,1769,322.932937391735,0.153726176437022,200608.355917374
871,"RSPagl6b",2311,0,0,0,0,0,0,0
873,"RSPd1",52969,26085,0.4924578527063,0,484,109.600840336134,0.00449319413241707,117.204968944099
876,"RSPd5",77137,16239557,210.528760517002,0,2864,351.209087566773,0.599439957478253,9734639.35754566
877,"RSPd6a",48445,782063,16.143317163794,0,3595,207.114141949153,0.0779440602745381,60957.1656104861
878,"RSPd6b",2047,0,0,0,0,0,0,0
880,"RSPv1",60568,0,0,0,0,0,0,0
883,"RSPv5",107310,3400155,31.6853508526698,0,1409,189.191798352994,0.167477401919672,569449.125524182
884,"RSPv6a",42175,563379,13.3581268524007,0,935,172.656757585044,0.0773681090693539,43587.5679193835
885,"RSPv6b",3121,0,0,0,0,0,0,0
889,"RT",92624,903600,9.7555709103472,0,1489,240.511046047378,0.0405618414233892,36651.6799101745
890,"rust",36422,355,0.00974685629564549,0,227,50.7142857142857,0.000192191532590193,0.0682279940695184
891,"SAG",6286,0,0,0,0,0,0,0
893,"SBPV",7008,0,0,0,0,0,0,0
894,"SCdg",76483,0,0,0,0,0,0,0
895,"SCdw",21283,0,0,0,0,0,0,0
896,"SCH",4229,0,0,0,0,0,0,0
897,"SCig",130357,914,0.00701151453316661,0,241,38.0833333333333,0.00018410979080525,0.168276348795999
901,"SCiw",133937,437,0.0032627279989846,0,111,54.625,5.97295743521208e-05,0.0261018239918768
903,"SCop",41155,0,0,0,0,0,0,0
904,"scp",28133,57,0.00202609035652081,0,57,57,3.55454448512423e-05,0.00202609035652081
907,"SCsg",73727,0,0,0,0,0,0,0
909,"sctd",9396,0,0,0,0,0,0,0
910,"sctv",18263,0,0,0,0,0,0,0
911,"SCzo",23252,0,0,0,0,0,0,0
913,"SEZ",8738,10407,1.1910048065919,0,1225,212.387755102041,0.00560769054703594,58.359235523003
914,"SF",30348,0,0,0,0,0,0,0
915,"SFO",1382,151,0.109261939218524,0,151,151,0.000723589001447178,0.109261939218524
916,"SG",1111,14069,12.6633663366337,0,236,52.3011152416357,0.242124212421242,3406.44554455446
917,"SGN",11633,0,0,0,0,0,0,0
918,"SH",2380,0,0,0,0,0,0,0
920,"SI",193782,852,0.00439669319131808,0,161,65.5384615384615,6.70856942337266e-05,0.057157011487135
922,"SIM",364470,0,0,0,0,0,0,0
926,"SLC",1694,199,0.117473435655254,0,81,49.75,0.00236127508854782,0.469893742621015
927,"SLD",3015,3484,1.15555555555556,0,365,56.1935483870968,0.0205638474295191,71.6444444444444
928,"sm",17293,0,0,0,0,0,0,0
930,"SMT",19682,0,0,0,0,0,0,0
931,"SNc",12629,1493764,118.280465595059,0,1172,258.705230342917,0.457201678676063,682951.408345871
934,"SNr",99080,1073780,10.8375050464271,0,1145,201.384096024006,0.0538150989099717,57785.5769075495
935,"SO",2998,0,0,0,0,0,0,0
937,"SOCl",21655,0,0,0,0,0,0,0
938,"SOCm",12516,0,0,0,0,0,0,0
940,"SPA",8454,3,0.00035486160397445,0,3,3,0.000118287201324817,0.00035486160397445
942,"SPFm",4449,0,0,0,0,0,0,0
943,"SPFp",8597,1825,0.212283354658602,0,243,76.0416666666667,0.0027916715133186,5.09480051180644
944,"SPIV",47927,267,0.00557097252070858,0,112,89,6.25951968618941e-05,0.0167129175621257
945,"sptV",104258,0,0,0,0,0,0,0
946,"SPVC",107628,0,0,0,0,0,0,0
947,"SPVI",118142,1030,0.00871832201926495,0,256,73.5714285714286,0.000118501464339524,0.122056508269709
948,"SPVO",63978,0,0,0,0,0,0,0
971,"SSp-bfd1",53686,0,0,0,0,0,0,0
973,"SSp-bfd4",82089,2083,0.0253748979765864,0,282,104.15,0.000243638002655654,0.507497959531728
974,"SSp-bfd5",77323,194097,2.51021041604697,0,1148,118.207673568819,0.0212355961356905,4121.76550314913
975,"SSp-bfd6a",83045,72377,0.871539526762599,0,932,112.736760124611,0.00773074838942742,559.528376181588
976,"SSp-bfd6b",9389,0,0,0,0,0,0,0
978,"SSp-ll1",19151,0,0,0,0,0,0,0
980,"SSp-ll4",17474,918,0.0525351951470757,0,260,131.142857142857,0.000400595169966808,0.36774636602953
981,"SSp-ll5",35564,2172412,61.0845799122708,0,1496,207.946013209534,0.293752108874142,638150.606343493
982,"SSp-ll6a",33771,667965,19.7792484676201,0,1223,235.116156282999,0.0841254330638714,56192.8448965088
983,"SSp-ll6b",3223,0,0,0,0,0,0,0
985,"SSp-m1",50090,0,0,0,0,0,0,0
987,"SSp-m4",60615,586,0.00966757403283016,0,177,53.2727272727273,0.000181473232698177,0.106343314361132
988,"SSp-m5",77950,151038,1.93762668377165,0,657,115.47247706422,0.0167799871712636,2534.41570237332
989,"SSp-m6a",105706,34032,0.321949558208616,0,569,105.037037037037,0.00306510510283238,104.311656859592
990,"SSp-m6b",7339,47,0.00640414225371304,0,24,23.5,0.000272516691647363,0.0128082845074261
992,"SSp-n1",25941,0,0,0,0,0,0,0
994,"SSp-n4",35076,838,0.0238909795871821,0,295,76.1818181818182,0.000313604743984491,0.262800775459003
995,"SSp-n5",36290,20777,0.572526866905483,0,814,101.351219512195,0.0056489391016809,117.368007715624
996,"SSp-n6a",51512,9821,0.190654604752291,0,646,161,0.00118419009162913,11.6299308898897
997,"SSp-n6b",3432,0,0,0,0,0,0,0
999,"SSp-tr1",13081,0,0,0,0,0,0,0
1001,"SSp-tr4",9766,0,0,0,0,0,0,0
1002,"SSp-tr5",22607,2311366,102.241164241164,0,1397,266.624293459453,0.383465298358915,886328.652806653
1003,"SSp-tr6a",14877,1244334,83.6414599717685,0,1349,290.325244983668,0.28809571822276,358487.297439
1004,"SSp-tr6b",2195,0,0,0,0,0,0,0
1006,"SSp-ul1",29562,0,0,0,0,0,0,0
1008,"SSp-ul4",33490,481,0.0143624962675426,0,159,68.7142857142857,0.000209017617199164,0.100537473872798
1009,"SSp-ul5",50676,975361,19.2470005525298,0,2226,166.585994876174,0.115537927223932,112691.188235062
1010,"SSp-ul6a",60229,331682,5.50701489315778,0,1504,184.165463631316,0.0299025386441747,9918.13382257716
1011,"SSp-ul6b",4753,0,0,0,0,0,0,0
1013,"SSp-un1",10635,0,0,0,0,0,0,0
1015,"SSp-un4",12030,192,0.0159600997506234,0,192,192,8.31255195344971e-05,0.0159600997506234
1016,"SSp-un5",16508,222652,13.4875212018415,0,923,135.022437841116,0.0998909619578386,22240.9224618367
1017,"SSp-un6a",18840,85146,4.51942675159236,0,1104,157.970315398887,0.0286093418259023,2435.97101910828
1018,"SSp-un6b",1576,0,0,0,0,0,0,0
1020,"SSs1",79837,0,0,0,0,0,0,0
1022,"SSs4",74614,1688,0.0226231002224784,0,278,153.454545454545,0.000147425416141743,0.248854102447262
1023,"SSs5",139873,284737,2.03568236900617,0,1000,119.939764111205,0.0169725393750045,4832.70994402065
1024,"SSs6a",132739,1971,0.0148486880268798,0,377,151.615384615385,9.79365521813484e-05,0.193032944349438
1025,"SSs6b",13156,0,0,0,0,0,0,0
1027,"st",19601,555,0.0283148818937809,0,123,50.4545454545455,0.000561195857354217,0.31146370083159
1030,"STN",12463,361275,28.9878038995426,0,874,167.024965325936,0.173553719008264,62700.6198347107
1032,"STR",171564,818130,4.76865776036931,0,7913,836.533742331288,0.00570049660767993,4663.74728964118
1037,"SUB",134629,16162739,120.053918546524,0,2771,349.774697569737,0.343232141663386,5547571.52211634
1042,"SubG",1725,502244,291.155942028986,0,1766,363.418234442836,0.801159420289855,402377.511884058
1047,"SUM",16305,36682,2.24973934375958,0,835,102.178272980501,0.0220177859552285,807.65642440969
1050,"sup",1672,0,0,0,0,0,0,0
1054,"SUT",16640,5342,0.321033653846154,0,287,66.775,0.00480769230769231,25.6826923076923
1055,"SUV",22659,0,0,0,0,0,0,0
1056,"sV",44518,0,0,0,0,0,0,0
1058,"tb",19238,0,0,0,0,0,0,0
1061,"TEa1",34006,0,0,0,0,0,0,0
1063,"TEa4",19976,0,0,0,0,0,0,0
1064,"TEa5",60878,426080,6.99891586451592,0,842,137.711700064641,0.0508229573901902,21654.6456848122
1065,"TEa6a",33590,170,0.00506103006847276,0,146,85,5.95415302173266e-05,0.0101220601369455
1066,"TEa6b",5556,70,0.0125989920806336,0,70,70,0.000179985601151908,0.0125989920806335
1067,"TH",58834,175785,2.98781316925587,0,1695,308.394736842105,0.00968827548696332,1703.05350647585
1069,"TMd",2243,0,0,0,0,0,0,0
1070,"TMv",6931,0,0,0,0,0,0,0
1073,"TR",89508,0,0,0,0,0,0,0
1078,"TRN",44144,1199998,27.1837169264226,0,1188,211.08144239226,0.128783073577383,154539.430726713
1079,"TRS",22804,0,0,0,0,0,0,0
1080,"ts",599,0,0,0,0,0,0,0
1082,"tspc",32193,0,0,0,0,0,0,0
1083,"tspd",1,0,0,0,0,0,0,0
1085,"TTd",46375,1397764,30.1404636118598,0,8086,951.507147719537,0.0316765498652291,44276.3410458221
1092,"TTv",46056,4651981,101.007056626715,0,9764,1093.04064849624,0.0924092409240924,429886.0330033
1097,"TU",33500,0,0,0,0,0,0,0
1098,"uf",5431,0,0,0,0,0,0,0
1099,"UVU",140247,0,0,0,0,0,0,0
1103,"V",22692,94,0.00414242904988542,0,70,47,8.81367882954345e-05,0.00828485809977084
1104,"V3",57603,20199,0.350658819853133,0,2377,429.765957446808,0.000815929725882333,16.4809645330972
1105,"V4",32104,0,0,0,0,0,0,0
1106,"V4r",29653,0,0,0,0,0,0,0
1107,"VAL",52314,144,0.00275260924417938,0,52,36,7.64613678938716e-05,0.0110104369767175
1109,"VCO",65124,0,0,0,0,0,0,0
1112,"vhc",4226,0,0,0,0,0,0,0
1113,"VI",1949,0,0,0,0,0,0,0
1114,"VII",58708,1374,0.0234039653880221,0,222,105.692307692308,0.000221434898139947,0.304251550044287
1116,"VIIn",5058,0,0,0,0,0,0,0
1126,"VISal1",7502,155,0.0206611570247934,0,73,51.6666666666667,0.000399893361770195,0.0619834710743802
1128,"VISal4",6639,0,0,0,0,0,0,0
1129,"VISal5",13011,285518,21.9443547767274,0,1340,159.06295264624,0.137960187533625,39390.1168242257
1130,"VISal6a",7147,35,0.00489715964740451,0,35,35,0.0001399188470687,0.0048971596474045
1131,"VISal6b",1422,0,0,0,0,0,0,0
1133,"VISam1",8602,3845,0.446989072308765,0,195,44.1954022988506,0.0101139269937224,38.8880492908626
1135,"VISam4",3859,0,0,0,0,0,0,0
1136,"VISam5",14542,4770965,328.081763168753,0,1895,531.287861915367,0.617521661394581,2946174.2332554
1137,"VISam6a",8702,708607,81.4303608365893,0,1545,373.737869198312,0.217880946908757,154391.964146173
1138,"VISam6b",1595,0,0,0,0,0,0,0
1140,"VISC1",21663,0,0,0,0,0,0,0
1142,"VISC4",11677,0,0,0,0,0,0,0
1143,"VISC5",45196,106662,2.35998760952297,0,858,126.526690391459,0.0186520931055846,1989.46955482786
1144,"VISC6a",34317,0,0,0,0,0,0,0
1145,"VISC6b",3210,0,0,0,0,0,0,0
1147,"VISl1",11854,1292,0.108992745064957,0,238,47.8518518518519,0.00227771216467015,2.94280411675384
1149,"VISl4",11472,8381,0.730561366806137,0,588,194.906976744186,0.00374825662482566,31.4141387726639
1150,"VISl5",20110,2414893,120.084186971656,0,1950,298.798935906954,0.401889607160617,970520.399104923
1151,"VISl6a",13260,349,0.0263197586726998,0,229,116.333333333333,0.000226244343891403,0.0789592760180995
1152,"VISl6b",2465,0,0,0,0,0,0,0
1154,"VISp1",80747,598739,7.41499993807819,0,965,131.880837004405,0.0562249990711729,33664.099718875
1156,"VISp4",65560,3932585,59.9845179987798,0,2265,412.047883487008,0.145576571079927,572492.239780354
1157,"VISp5",99343,29018918,292.108331739529,0,3326,513.700088511241,0.568635938113405,16501199.659966
1158,"VISp6a",68387,218603,3.19655782531768,0,1459,222.609979633401,0.0143594542822466,3139.01978446196
1159,"VISp6b",10644,2,0.000187899285982713,0,2,2,9.39496429913566e-05,0.000187899285982713
1161,"VISpl1",12115,5254,0.433677259595543,0,354,87.5666666666667,0.0049525381758151,26.0206355757326
1163,"VISpl4",2308,55643,24.1087521663778,0,740,205.324723247232,0.117417677642981,6533.47183708839
1164,"VISpl5",15560,3432989,220.62911311054,0,2376,447.353270784467,0.49318766066838,1693107.81401028
1165,"VISpl6a",6870,810098,117.918195050946,0,2553,695.960481099656,0.16943231441048,137256.779039301
1166,"VISpl6b",551,0,0,0,0,0,0,0
1168,"VISpm1",12049,11511,0.955348991617562,0,271,78.8424657534247,0.0121171881483941,139.480952776164
1170,"VISpm4",6309,18618,2.9510223490252,0,1222,326.631578947368,0.00903471231573942,168.208273894437
1171,"VISpm5",18275,7561902,413.783967168263,0,2359,651.102290339246,0.635512995896033,4805686.9946922
1172,"VISpm6a",9662,833942,86.311529703995,0,2071,403.455249153362,0.213930863175326,178405.931898158
1173,"VISpm6b",1794,0,0,0,0,0,0,0
1174,"VL",135596,177930,1.31220684975958,0,1011,203.581235697941,0.00644561786483377,1146.86878668987
1175,"VLPO",4291,0,0,0,0,0,0,0
1177,"VM",59299,5293,0.0892595153375267,0,247,46.0260869565217,0.00193932444054706,10.2648442638156
1178,"VMH",35169,0,0,0,0,0,0,0
1185,"von",862,14748,17.1090487238979,0,2403,867.529411764706,0.0197215777262181,290.853828306264
1187,"VPL",56111,113,0.00201386537399084,0,73,22.6,8.91090873447274e-05,0.0100693268699542
1188,"VPLpc",6326,0,0,0,0,0,0,0
1189,"VPM",105262,118,0.00112101233113564,0,107,59,1.9000209002299e-05,0.00224202466227129
1190,"VPMpc",13716,0,0,0,0,0,0,0
1194,"VTA",27365,1128071,41.2231317376211,0,892,129.618637251522,0.318033985017358,358764.915512516
1195,"vtd",2380,0,0,0,0,0,0,0
1196,"VTN",2418,1007,0.41645988420182,0,151,77.4615384615385,0.00537634408602151,5.41397849462366
1197,"vVIIIn",16023,0,0,0,0,0,0,0
1198,"x",3646,12991,3.56308283049918,0,930,147.625,0.0241360394953374,313.551289083928
1199,"XII",18007,3508,0.194813128227911,0,250,73.0833333333333,0.00266563003276504,9.35103015493975
1203,"y",1501,1920,1.27914723517655,0,253,66.2068965517241,0.0193204530313125,37.0952698201199
1205,"ZI",99806,5110307,51.2024026611627,0,1465,183.362289199856,0.279241728954171,1427010.9621666
1208,"VISa1",15284,380,0.0248626014132426,0,55,23.75,0.00104684637529443,0.397801622611882
1210,"VISa4",9933,0,0,0,0,0,0,0
1211,"VISa5",22713,3468692,152.71835512702,0,1654,319.813018624378,0.47752388499978,1656383.27970766
1212,"VISa6a",14266,1024160,71.7902705733913,0,1999,315.903763109192,0.227253609981775,232744.057198935
1213,"VISa6b",2548,0,0,0,0,0,0,0
1215,"VISli1",4778,0,0,0,0,0,0,0
1217,"VISli4",3653,0,0,0,0,0,0,0
1218,"VISli5",9489,531331,55.9944145853093,0,1377,193.916423357664,0.288755400990621,153424.695963747
1219,"VISli6a",5080,272,0.0535433070866142,0,130,54.4,0.000984251968503937,0.267716535433071
1220,"VISli6b",1027,0,0,0,0,0,0,0
1222,"VISpor1",16026,22,0.0013727692499688,0,22,22,6.23986022713091e-05,0.0013727692499688
1224,"VISpor4",3872,325,0.0839359504132231,0,225,162.5,0.000516528925619835,0.167871900826446
1225,"VISpor5",24639,756748,30.7134218109501,0,1515,195.289806451613,0.157270993140955,119014.509517432
1226,"VISpor6a",11541,473,0.0409843167836409,0,201,94.6,0.00043323802096872,0.204921583918205
1227,"VISpor6b",2090,4,0.00191387559808612,0,4,4,0.000478468899521531,0.00191387559808612
1229,"VISrl1",10858,132,0.0121569349788175,0,61,26.4,0.000460489961318843,0.0607846748940873
1231,"VISrl4",9373,9,0.000960204843699989,0,9,9,0.000106689427077777,0.000960204843699989
1232,"VISrl5",15623,392505,25.123535812584,0,864,148.003393665158,0.16974972796518,66627.6169749728
1233,"VISrl6a",9688,2288,0.236168455821635,0,282,120.421052631579,0.00196118909991742,4.48720066061107
1234,"VISrl6b",1835,0,0,0,0,0,0,0
1235,"APr",20640,5384143,260.859641472868,0,4645,886.278683127572,0.294331395348837,1584722.32194767
1236,"ar",26173,1142781,43.6625912199595,0,1794,525.416551724138,0.0831009055133153,94966.1359034119
1237,"ccb",194643,53121,0.27291502905319,0,4164,185.737762237762,0.00146935671973819,78.0536983092123
1238,"or",118419,129119,1.09035712174567,0,906,131.754081632653,0.00827569900100491,1068.54997931075
1239,"ProS",83187,4893694,58.8276293170808,0,1845,222.0973949351,0.264873117193792,1296207.98437256
1248,"scwm",68626,11496,0.167516684638475,0,372,127.733333333333,0.00131145629936176,15.0765016174628
1249,"stc",2270,0,0,0,0,0,0,0
1285,"LGd-sh",13279,0,0,0,0,0,0,0
1286,"LGd-co",26813,10606,0.395554395256033,0,242,50.7464114832536,0.00779472643866781,82.6708686085108
1287,"LGd-ip",6134,764,0.124551679165308,0,142,50.9333333333333,0.00244538637104663,1.86827518747962
1288,"FRP5",23779,42990,1.8078977248833,0,726,108.835443037975,0.0166112956810631,714.119601328904
1289,"FRP6a",7184,2624,0.365256124721604,0,223,77.1764705882353,0.00473273942093541,12.4187082405345
1290,"FRP6b",67,0,0,0,0,0,0,0
1291,"ORBm6b",243,0,0,0,0,0,0,0
1292,"RPF",3993,2009,0.50313047833709,0,117,37.9056603773585,0.0132732281492612,26.6659153518658
1294,"MA3",1040,29662,28.5211538461538,0,737,101.235494880546,0.281730769230769,8356.69807692308
1295,"P5",20516,4,0.000194969779684149,0,4,4,4.87424449210372e-05,0.000194969779684149
1296,"Acs5",914,0,0,0,0,0,0,0
1297,"PC5",4487,1639,0.365277468241587,0,174,63.0384615384615,0.00579451749498551,9.49721417428126
1298,"I5",2819,0,0,0,0,0,0,0
1300,"Eth",15130,0,0,0,0,0,0,0
1302,"Xi",5588,0,0,0,0,0,0,0
1303,"PIL",11240,0,0,0,0,0,0,0
1304,"PoT",17909,0,0,0,0,0,0,0
1305,"IntG",1448,145,0.100138121546961,0,66,36.25,0.00276243093922652,0.400552486187845
1306,"PeF",13728,72,0.00524475524475524,0,49,36,0.000145687645687646,0.0104895104895105
1307,"VMPO",3210,0,0,0,0,0,0,0
1308,"HATA",26994,1404133,52.016485144847,0,2210,380.730206073753,0.13662295324887,191836.797214196
1310,"Pa5",6563,0,0,0,0,0,0,0
1311,"PDTg",3062,65644,21.4382756368387,0,552,95.4127906976744,0.224689745264533,14749.533638145
1312,"SCO",905,0,0,0,0,0,0,0
1317,"Pa4",1025,0,0,0,0,0,0,0
1318,"PN",1406,0,0,0,0,0,0,0
1319,"IPR",5112,0,0,0,0,0,0,0
1320,"IPC",4363,901,0.206509282603713,0,97,42.9047619047619,0.00481320192528077,4.33669493467797
1321,"IPA",1631,32193,19.7381974248927,0,546,128.772,0.153280196198651,4934.54935622318
1322,"IPL",3967,1750,0.441139400050416,0,190,51.4705882352941,0.00857070834383665,14.9987396017141
1323,"IPI",2104,2606,1.23859315589354,0,350,76.6470588235294,0.0161596958174905,42.1121673003802
1324,"IPDM",1214,619,0.509884678747941,0,156,56.2727272727273,0.00906095551894563,5.60873146622735
1325,"IPDL",2425,403,0.166185567010309,0,131,50.375,0.00329896907216495,1.32948453608247
1326,"IPRL",1224,0,0,0,0,0,0,0
1327,"Su3",2686,624,0.232315711094564,0,201,104,0.00223380491437081,1.39389426656739
